order_id,order_date,customer_id,product_name,product_category,product_price,items_count,total_amount
086-57-5992,2023-07-14,108709,Instant Pot Duo 7-in-1,Home Appliances,89.0,4,356.0
508-15-2413,2021-03-09,29045,Sour Cream,Dairy,2.99,5,14.95
745-03-2989,2021-09-25,152889,Microsoft Xbox Series X,Electronics,499.99,3,1499.97
599-09-7809,2020-04-05,132950,The Catcher in the Rye,Books,12.99,9,116.91
233-01-5539,2023-03-03,24029,Croissant,Bakery,2.49,7,17.43
106-75-1914,2024-02-05,6480,Broccoli,Vegetables,1.49,2,2.98
647-41-1730,2023-01-19,53135,The Great Gatsby,Books,10.99,5,54.95
364-91-9382,2020-02-03,193280,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,4,519.96
003-65-6812,2022-08-19,19035,Moby Dick,Books,17.99,7,125.93
730-98-0792,2022-03-17,146930,Half & Half,Dairy,3.79,3,11.37
582-48-8125,2022-11-13,141208,Watermelon,Fruits,4.99,8,39.92
525-90-1855,2024-04-09,58073,To Kill a Mockingbird,Books,14.99,1,14.99
272-91-4610,2020-07-13,33257,Pepper,Vegetables,1.99,2,3.98
543-95-8822,2024-04-04,5289,Under Armour T-Shirt,Clothes,25.0,9,225.0
703-85-6937,2023-05-16,31362,Moby Dick,Books,17.99,2,35.98
351-76-1708,2021-05-31,92680,G.Skill Trident Z RGB RAM,Electronics,649.0,3,1947.0
856-77-7699,2021-08-22,101370,Chocolate Chip Cookies,Bakery,2.99,8,23.92
160-30-4023,2022-04-16,52177,Watermelon,Fruits,4.99,9,44.91
147-02-0840,2022-10-27,112097,Greek Yogurt,Dairy,6.99,3,20.97
502-04-6311,2023-01-26,140779,Samsung Galaxy Tab S7,Electronics,649.99,6,3899.94
519-02-8958,2021-06-04,115313,SanDisk Extreme Portable SSD,Electronics,159.99,8,1279.92
252-58-2641,2021-04-20,70480,Sony WH-1000XM4 Headphones,Electronics,349.99,5,1749.95
362-88-0470,2022-12-10,168215,Mango,Fruits,2.49,1,2.49
061-83-6404,2020-04-17,40996,To Kill a Mockingbird,Books,14.99,4,59.96
209-38-5661,2023-01-27,33744,Ray-Ban Aviator Sunglasses,Clothes,150.0,2,300.0
396-14-5775,2020-07-09,121808,Dell XPS 13 Laptop,Electronics,1249.99,7,8749.93
751-96-4317,2021-07-18,68858,TP-Link Archer AX6000 Router,Electronics,249.99,6,1499.94
721-31-4692,2024-07-07,128013,Sony WF-1000XM4 Earbuds,Electronics,279.99,5,1399.95
062-49-4418,2023-09-07,50745,Apple,Fruits,0.99,4,3.96
619-24-6659,2022-01-28,85226,Bose QuietComfort 35 II,Electronics,299.0,1,299.0
147-63-5874,2020-03-06,25949,Carrot,Vegetables,0.79,7,5.53
149-86-0551,2020-01-21,149527,Apple,Fruits,0.99,2,1.98
518-86-3320,2024-01-09,2240,Mango,Fruits,2.49,1,2.49
390-54-6247,2020-09-06,130156,The Lord of the Rings,Books,25.99,2,51.98
074-69-1689,2020-01-06,15153,Keurig K-Elite Coffee Maker,Home Appliances,159.99,6,959.94
837-34-8296,2023-07-18,26201,Sony PlayStation 5,Electronics,499.99,3,1499.97
096-35-3206,2022-02-04,31555,Pumpkin Pie,Bakery,8.99,1,8.99
557-33-1925,2022-01-11,130409,Corsair Hydro Series H100i,Electronics,129.99,3,389.97
457-31-9714,2024-07-14,40035,Samsung 980 PRO NVMe SSD,Electronics,199.99,4,799.96
596-65-8322,2024-05-06,166292,Grapes,Fruits,2.49,2,4.98
545-55-9365,2022-10-21,135587,Half & Half,Dairy,3.79,5,18.95
204-35-9670,2023-11-03,108395,Sennheiser Momentum True Wireless 2,Electronics,299.99,4,1199.96
799-75-9638,2020-04-05,21573,Apple,Fruits,0.99,9,8.91
137-02-6869,2022-05-26,53181,Bagel,Bakery,1.99,5,9.95
701-60-1035,2024-06-28,198160,Sourdough Bread,Bakery,4.99,10,49.9
142-99-0873,2023-08-27,152866,The Lord of the Rings,Books,25.99,3,77.97
113-97-6278,2021-04-23,55456,Blueberry,Fruits,3.99,3,11.97
281-76-4897,2020-08-12,66609,Peach,Fruits,2.99,1,2.99
355-38-5859,2024-07-22,112196,The Catcher in the Rye,Books,12.99,6,77.94
160-14-4283,2022-01-03,144568,Puma Running Shoes,Clothes,100.0,8,800.0
315-40-2894,2021-09-14,60031,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,5,649.95
190-74-9661,2020-05-16,89412,Patagonia Fleece Jacket,Clothes,140.0,10,1400.0
009-59-6146,2022-12-13,149381,Anker PowerCore Portable Charger,Electronics,39.99,1,39.99
105-68-5505,2021-01-07,48964,Apple,Fruits,0.99,8,7.92
898-70-1446,2024-04-26,2727,Puma Running Shoes,Clothes,100.0,9,900.0
125-94-1848,2021-08-05,186772,Croissant,Bakery,2.49,6,14.94
214-62-4442,2023-10-24,178857,Ralph Lauren Sweater,Clothes,85.0,4,340.0
832-72-9567,2020-09-22,16065,The Lord of the Rings,Books,25.99,5,129.95
097-41-8298,2021-12-11,71156,Adidas Ultraboost,Clothes,180.0,4,720.0
344-31-7892,2020-03-22,191140,Crime and Punishment,Books,18.99,6,113.94
702-96-9504,2021-11-11,52080,The Divine Comedy,Books,30.99,5,154.95
822-30-4222,2022-11-19,142429,Samsung T7 Portable SSD,Electronics,79.99,5,399.95
636-48-8833,2023-02-28,111844,SteelSeries Arctis 7 Headset,Electronics,249.99,9,2249.91
842-25-9685,2020-04-23,75638,Fractal Design Meshify C,Electronics,69.99,7,489.93
496-36-2380,2022-10-05,22320,The North Face Jacket,Clothes,120.0,3,360.0
373-71-2079,2022-02-04,173657,Cheddar Cheese,Dairy,7.99,3,23.97
879-84-3675,2023-03-08,76393,Jabra Elite 85t Earbuds,Electronics,229.99,9,2069.91
134-26-3332,2024-06-22,46109,Apple MacBook Pro 16,Electronics,2399.0,4,9596.0
691-63-6150,2022-04-07,151347,Nike Sportswear Tech Fleece,Clothes,130.0,3,390.0
240-71-6740,2020-12-19,171376,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,5,849.95
111-50-2936,2023-10-27,187201,Pineapple,Fruits,3.99,5,19.95
606-37-9089,2024-07-12,177301,Chocolate Chip Cookies,Bakery,2.99,5,14.95
480-90-9219,2023-10-05,5486,Dell XPS 13 Laptop,Electronics,1249.99,1,1249.99
098-46-0705,2020-05-11,24670,The Great Gatsby,Books,10.99,1,10.99
519-01-2107,2023-06-01,153177,Anna Karenina,Books,22.99,5,114.95
401-61-6537,2024-02-25,17172,Whole Wheat Bread,Bakery,3.99,7,27.93
733-70-3125,2023-06-16,187623,SanDisk Extreme Portable SSD,Electronics,159.99,10,1599.9
524-78-1260,2022-12-05,131215,JBL Charge 4 Speaker,Electronics,149.99,6,899.94
662-92-6511,2024-04-03,117198,Pineapple,Fruits,3.99,9,35.91
250-57-4202,2023-10-27,51368,Harry Potter and the Sorcerer's Stone,Books,29.99,8,239.92
431-66-0531,2020-11-17,9648,Butter,Dairy,3.99,3,11.97
107-60-8413,2023-11-25,64942,Gucci Belt,Clothes,200.0,9,1800.0
730-59-5509,2022-04-07,181188,Bose SoundSport Free Earbuds,Electronics,199.99,2,399.98
795-81-1046,2020-03-03,145688,Peach,Fruits,2.99,9,26.91
655-60-2209,2022-11-11,165364,NZXT H510 Elite Case,Electronics,199.99,10,1999.9
194-18-0164,2021-08-11,15216,ASUS ROG Strix Z590-E Gaming Motherboard,Electronics,169.99,6,1019.94
257-58-5853,2023-03-28,117712,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,5,649.95
743-98-2068,2022-08-09,103235,Carrot,Vegetables,0.79,5,3.95
376-55-8549,2023-08-05,53185,Chocolate Chip Cookies,Bakery,2.99,10,29.9
208-48-1803,2022-04-09,158182,Samsung Galaxy Tab S7,Electronics,649.99,4,2599.96
821-58-9790,2021-06-29,51505,Burberry Scarf,Clothes,120.0,10,1200.0
118-36-2855,2023-07-29,180083,Fractal Design Meshify C,Electronics,69.99,5,349.95
646-51-6734,2020-04-15,73919,Logitech G502 HERO Mouse,Electronics,229.99,3,689.97
822-67-1636,2023-09-18,12936,Blueberry Scone,Bakery,3.49,10,34.9
537-30-9189,2022-01-16,195956,Sony WH-1000XM4 Headphones,Electronics,349.99,4,1399.96
452-21-7770,2024-06-25,169522,The Brothers Karamazov,Books,20.99,9,188.91
099-84-5440,2023-05-15,92714,Mango,Fruits,2.49,8,19.92
581-04-8931,2021-05-20,122956,War and Peace,Books,24.99,3,74.97
458-69-8312,2020-11-30,140380,Mango,Fruits,2.49,9,22.41
639-81-2582,2021-02-14,159966,The Odyssey,Books,16.99,1,16.99
864-98-1774,2023-12-18,148479,Peach,Fruits,2.99,3,8.97
773-58-6745,2020-09-28,131993,Nikon D3500 DSLR Camera,Electronics,449.99,10,4499.9
474-80-6601,2022-06-23,153343,Roomba i7+ Robot Vacuum,Home Appliances,799.99,8,6399.92
751-97-6246,2023-02-02,191356,Bose QuietComfort 35 II,Electronics,299.0,1,299.0
535-50-9456,2022-11-28,90370,AMD Radeon RX 6800 XT,Electronics,159.99,7,1119.93
208-31-7098,2024-03-01,117012,Levi's 501 Original Jeans,Clothes,60.0,4,240.0
614-73-0490,2024-03-26,144621,Sour Cream,Dairy,2.99,4,11.96
388-64-3472,2023-08-16,86176,Under Armour T-Shirt,Clothes,25.0,5,125.0
130-29-0671,2020-05-07,3405,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,4,519.96
437-12-7051,2024-05-04,168971,Potato,Vegetables,0.99,3,2.97
767-38-8142,2022-12-09,28048,AMD Ryzen 9 5900X Processor,Electronics,179.99,6,1079.94
720-60-5731,2022-02-10,150043,Samsung 65 4K UHD TV,Electronics,799.99,10,7999.9
550-52-6369,2021-08-15,30121,Whipping Cream,Dairy,4.49,4,17.96
614-76-6813,2021-09-21,147603,G.Skill Trident Z RGB RAM,Electronics,649.0,8,5192.0
243-54-0297,2021-02-26,114676,Samsung Galaxy Tab S7,Electronics,649.99,1,649.99
859-75-7167,2020-12-01,137687,Whipping Cream,Dairy,4.49,2,8.98
339-35-7807,2022-07-15,159303,Apple iPhone 13,Electronics,799.0,7,5593.0
730-31-1120,2020-07-01,79106,Sony WH-1000XM4 Headphones,Electronics,349.99,9,3149.91
616-50-5269,2020-11-06,50471,HyperX Cloud II Headset,Electronics,189.99,4,759.96
170-12-8576,2022-08-08,143567,The Iliad,Books,15.99,4,63.96
491-64-0532,2024-03-08,71187,Banana,Fruits,0.59,4,2.36
687-34-3823,2022-11-18,34446,Samsung 65 4K UHD TV,Electronics,799.99,4,3199.96
635-76-0135,2020-01-10,23246,Adidas Originals Hoodie,Clothes,90.0,5,450.0
141-39-1475,2020-02-29,99521,Google Nest Hub,Electronics,89.99,4,359.96
630-59-8602,2024-03-27,98443,Tomato,Vegetables,1.99,6,11.94
305-38-7236,2023-04-16,120350,SteelSeries Arctis 7 Headset,Electronics,249.99,1,249.99
097-01-6237,2021-10-01,162910,Sour Cream,Dairy,2.99,5,14.95
656-56-4441,2020-03-08,39965,Bagel,Bakery,1.99,6,11.94
460-14-2122,2024-05-27,5653,Apple MacBook Pro 16,Electronics,2399.0,1,2399.0
819-47-3581,2022-10-11,77542,Harry Potter and the Sorcerer's Stone,Books,29.99,3,89.97
503-80-4753,2021-02-24,162016,Potato,Vegetables,0.99,7,6.93
296-64-4587,2020-08-23,938,Ray-Ban Aviator Sunglasses,Clothes,150.0,3,450.0
341-07-3536,2022-07-24,128040,TP-Link Archer AX6000 Router,Electronics,249.99,1,249.99
197-33-2623,2020-09-13,101775,Microsoft Xbox Series X,Electronics,499.99,8,3999.92
300-49-5306,2023-04-07,91452,Sennheiser Momentum True Wireless 2,Electronics,299.99,4,1199.96
341-78-9976,2023-05-26,119033,Apple MacBook Pro 16,Electronics,2399.0,1,2399.0
458-36-3042,2021-12-02,1699,The Lord of the Rings,Books,25.99,3,77.97
146-71-2262,2022-07-05,1931,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,2,259.98
670-84-1775,2024-07-16,93311,Roomba i7+ Robot Vacuum,Home Appliances,799.99,6,4799.94
226-12-5275,2023-12-02,19061,Adidas Ultraboost,Clothes,180.0,6,1080.0
433-97-9477,2021-12-18,46954,Whole Wheat Bread,Bakery,3.99,5,19.95
317-43-1952,2022-04-09,4123,JBL Charge 4 Speaker,Electronics,149.99,8,1199.92
296-15-8218,2021-11-12,194915,Calvin Klein Boxers,Clothes,35.0,6,210.0
168-54-6739,2021-01-24,37995,Razer DeathAdder V2 Mouse,Electronics,199.99,7,1399.93
593-90-1576,2021-06-22,101304,The Divine Comedy,Books,30.99,1,30.99
370-44-8113,2020-11-05,172555,The Iliad,Books,15.99,1,15.99
277-62-6271,2020-01-23,177291,Jabra Elite 85t Earbuds,Electronics,229.99,8,1839.92
468-43-7405,2023-05-29,12873,Samsung Galaxy Tab S7,Electronics,649.99,6,3899.94
403-25-2752,2021-04-15,62654,LG 27GL850-B Monitor,Electronics,89.99,1,89.99
766-95-2974,2022-08-22,2845,SanDisk Extreme Portable SSD,Electronics,159.99,8,1279.92
063-98-4725,2022-05-22,35526,Pumpkin Pie,Bakery,8.99,7,62.93
659-67-5022,2022-07-07,114325,Lettuce,Vegetables,1.49,5,7.45
165-94-2157,2020-03-29,129195,Apple Pie,Bakery,7.99,9,71.91
818-08-1089,2023-08-08,39616,Hamilton Beach Juicer,Home Appliances,99.99,5,499.95
199-52-3109,2024-01-17,47719,Keurig K-Elite Coffee Maker,Home Appliances,159.99,9,1439.91
119-14-7624,2020-09-19,139858,Grapes,Fruits,2.49,8,19.92
268-55-5916,2021-10-07,25734,Corsair K95 RGB Platinum Keyboard,Electronics,129.99,7,909.93
429-07-1169,2022-05-29,199606,Samsung 65 4K UHD TV,Electronics,799.99,9,7199.91
717-96-4564,2022-07-19,61828,Dell XPS 13 Laptop,Electronics,1249.99,3,3749.97
137-01-6586,2022-08-18,154597,Cheddar Cheese,Dairy,7.99,8,63.92
168-76-2295,2024-01-15,70222,Gucci Belt,Clothes,200.0,10,2000.0
342-53-6464,2023-06-01,131899,Adidas Ultraboost,Clothes,180.0,9,1620.0
413-12-1093,2020-06-14,82576,The Great Gatsby,Books,10.99,4,43.96
788-61-8903,2021-03-10,116512,NVIDIA GeForce RTX 3080,Electronics,129.99,8,1039.92
611-27-6787,2021-03-15,145308,Whole Wheat Bread,Bakery,3.99,5,19.95
372-57-2021,2021-01-11,133342,Banana,Fruits,0.59,8,4.72
416-70-0646,2020-02-10,167698,Sony WF-1000XM4 Earbuds,Electronics,279.99,9,2519.91
606-10-4141,2020-07-23,77522,Samsung T7 Portable SSD,Electronics,79.99,5,399.95
182-68-2549,2021-08-19,169240,Canon EOS Rebel T7,Electronics,479.99,9,4319.91
104-29-7462,2020-04-27,38030,Apple MacBook Pro 16,Electronics,2399.0,10,23990.0
001-45-4102,2024-01-06,46413,The North Face Jacket,Clothes,120.0,3,360.0
516-33-4457,2021-03-30,181943,Intel Core i9-10900K Processor,Electronics,349.99,6,2099.94
786-05-4053,2023-08-09,150082,Kingston A2000 NVMe SSD,Electronics,85.99,2,171.98
892-64-0382,2023-11-27,87483,Samsung Galaxy S21,Electronics,999.99,8,7999.92
659-40-1613,2021-05-02,49186,Chocolate Chip Cookies,Bakery,2.99,2,5.98
208-13-0786,2020-06-11,69455,AMD Radeon RX 6800 XT,Electronics,159.99,6,959.94
888-12-4299,2022-08-04,149043,Cucumber,Vegetables,0.99,7,6.93
351-61-7421,2022-01-09,97879,Columbia Hiking Boots,Clothes,160.0,10,1600.0
654-68-2370,2022-04-26,22864,Lettuce,Vegetables,1.49,10,14.9
589-29-2719,2021-06-12,58399,Chocolate Chip Cookies,Bakery,2.99,3,8.97
314-92-4485,2022-06-12,16890,Puma Running Shoes,Clothes,100.0,4,400.0
294-49-6922,2021-06-03,175227,Adidas Ultraboost,Clothes,180.0,4,720.0
420-82-1430,2022-08-04,188138,Sony 4K Ultra HD Blu-ray Player,Electronics,249.99,9,2249.91
051-13-7157,2023-11-30,190574,Mango,Fruits,2.49,2,4.98
592-72-7815,2021-03-28,5117,Fractal Design Meshify C,Electronics,69.99,2,139.98
037-09-0905,2023-12-30,181431,Amazon Echo Dot (4th Gen),Electronics,49.99,8,399.92
764-65-9505,2021-12-10,92591,Hamilton Beach Juicer,Home Appliances,99.99,2,199.98
338-71-8773,2021-05-05,18426,Microsoft Xbox Series X,Electronics,499.99,5,2499.95
733-40-3626,2020-10-09,15003,Spinach,Vegetables,2.49,8,19.92
555-01-6183,2020-10-14,67329,Pepper,Vegetables,1.99,1,1.99
797-09-2092,2023-03-31,139778,Whipping Cream,Dairy,4.49,4,17.96
436-67-7010,2024-02-18,110946,Columbia Hiking Boots,Clothes,160.0,2,320.0
599-36-0218,2022-10-04,123050,Sony WF-1000XM4 Earbuds,Electronics,279.99,7,1959.93
053-21-6408,2023-05-14,83853,AMD Radeon RX 6800 XT,Electronics,159.99,2,319.98
026-49-1343,2021-11-14,23751,Lettuce,Vegetables,1.49,9,13.41
549-72-4101,2023-08-16,79306,Tommy Hilfiger Polo Shirt,Clothes,50.0,6,300.0
417-40-1027,2023-12-03,70905,Columbia Hiking Boots,Clothes,160.0,10,1600.0
673-05-0348,2022-12-11,67323,Peach,Fruits,2.99,1,2.99
684-30-4357,2021-08-07,25246,Wuthering Heights,Books,13.99,4,55.96
874-98-4519,2021-07-21,144108,Sony PlayStation 5,Electronics,499.99,8,3999.92
735-38-3073,2020-08-20,28032,NVIDIA GeForce RTX 3080,Electronics,129.99,1,129.99
439-91-0158,2022-01-29,143050,Netgear Nighthawk Pro Gaming Router,Electronics,129.99,8,1039.92
799-04-8940,2024-04-10,95791,Logitech MX Master 3 Mouse,Electronics,99.99,9,899.91
523-45-0263,2020-03-23,161374,Cottage Cheese,Dairy,5.99,2,11.98
676-50-5289,2023-08-18,179229,AMD Ryzen 9 5900X Processor,Electronics,179.99,7,1259.93
101-37-4876,2020-10-22,51387,LG 27GL850-B Monitor,Electronics,89.99,10,899.9
499-98-4643,2021-01-29,197880,TP-Link Archer AX6000 Router,Electronics,249.99,5,1249.95
503-18-3298,2023-05-23,144937,AMD Radeon RX 6800 XT,Electronics,159.99,1,159.99
504-09-6646,2020-11-01,15573,Samsung Galaxy S21,Electronics,999.99,4,3999.96
600-33-5204,2021-05-29,139083,Hermès Silk Tie,Clothes,220.0,3,660.0
312-39-8861,2021-06-11,34263,Apple AirPods Pro,Electronics,249.99,9,2249.91
739-39-9861,2021-08-11,1399,BenQ ZOWIE XL2411P Monitor,Electronics,159.99,1,159.99
703-63-4338,2020-05-11,137941,Garlic,Vegetables,0.69,10,6.9
820-24-5978,2021-04-27,184442,Nike Sportswear Tech Fleece,Clothes,130.0,3,390.0
635-42-0791,2023-09-26,170623,Sony WF-1000XM4 Earbuds,Electronics,279.99,2,559.98
373-83-0313,2024-05-01,42517,The Odyssey,Books,16.99,8,135.92
195-46-0117,2020-02-26,165545,Nike Sportswear Tech Fleece,Clothes,130.0,9,1170.0
050-70-8431,2022-12-11,60863,Canon EOS Rebel T7,Electronics,479.99,6,2879.94
877-93-1276,2023-10-24,102404,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,8,719.92
308-31-2872,2023-10-12,61677,Garlic,Vegetables,0.69,2,1.38
843-92-8030,2020-10-31,66039,Roomba i7+ Robot Vacuum,Home Appliances,799.99,3,2399.97
239-04-7488,2020-10-13,122798,Dell XPS 13 Laptop,Electronics,1249.99,4,4999.96
125-65-5523,2021-07-23,117733,Samsung Galaxy S21,Electronics,999.99,2,1999.98
248-45-5141,2023-01-26,94262,Harry Potter and the Sorcerer's Stone,Books,29.99,2,59.98
365-78-8840,2020-05-18,32384,Spinach,Vegetables,2.49,10,24.9
505-83-1287,2020-04-05,139836,KitchenAid Stand Mixer,Home Appliances,299.99,10,2999.9
507-82-7343,2023-01-01,121545,SanDisk Extreme Portable SSD,Electronics,159.99,10,1599.9
642-39-9676,2023-01-23,181309,NVIDIA GeForce RTX 3080,Electronics,129.99,6,779.94
311-67-9451,2022-04-14,168932,Tommy Hilfiger Polo Shirt,Clothes,50.0,5,250.0
361-32-0490,2021-05-26,165402,Sony WF-1000XM4 Earbuds,Electronics,279.99,9,2519.91
241-21-1198,2021-06-19,11668,Fitbit Charge 5,Electronics,129.95,2,259.9
751-57-3370,2024-02-27,94142,Armani Exchange Watch,Clothes,300.0,9,2700.0
892-79-0404,2020-08-06,190333,Nike Air Max 270,Clothes,150.0,8,1200.0
127-76-4519,2023-04-20,160815,JBL Charge 4 Speaker,Electronics,149.99,8,1199.92
349-03-3887,2020-03-20,159315,Bose SoundSport Free Earbuds,Electronics,199.99,6,1199.94
596-62-6022,2021-05-27,168691,The Iliad,Books,15.99,8,127.92
392-93-9325,2023-03-21,155163,Cottage Cheese,Dairy,5.99,10,59.9
258-74-3606,2021-02-12,136619,Cucumber,Vegetables,0.99,6,5.94
330-27-8504,2021-01-16,114054,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,4,519.96
346-50-5594,2022-12-08,76837,Adidas Ultraboost,Clothes,180.0,2,360.0
169-90-1658,2024-05-28,2050,Blueberry,Fruits,3.99,8,31.92
083-71-6043,2021-06-12,70171,Samsung Galaxy S21,Electronics,999.99,2,1999.98
632-37-6832,2023-03-13,20427,Jane Eyre,Books,14.99,10,149.9
056-43-3096,2022-12-12,25419,Anker Soundcore Liberty Air 2 Pro,Electronics,129.99,9,1169.91
801-17-7932,2021-08-24,186438,Spinach,Vegetables,2.49,4,9.96
443-62-4839,2022-03-26,78432,NZXT H510 Elite Case,Electronics,199.99,4,799.96
272-80-4988,2022-05-14,197814,Roomba i7+ Robot Vacuum,Home Appliances,799.99,4,3199.96
677-55-7653,2020-02-20,49074,Adidas Ultraboost,Clothes,180.0,5,900.0
780-51-8395,2022-09-15,96152,Cucumber,Vegetables,0.99,9,8.91
079-98-1527,2021-09-15,177633,The Iliad,Books,15.99,9,143.91
762-07-5569,2022-12-31,193046,Patagonia Fleece Jacket,Clothes,140.0,5,700.0
317-13-4958,2021-01-02,77453,Pumpkin Pie,Bakery,8.99,1,8.99
266-19-4315,2023-12-25,64471,Carrot,Vegetables,0.79,1,0.79
001-20-3777,2021-10-06,49230,SanDisk Extreme Portable SSD,Electronics,159.99,1,159.99
458-89-6325,2023-05-09,102206,The Iliad,Books,15.99,5,79.95
163-50-7928,2022-04-11,105765,Dell XPS 13 Laptop,Electronics,1249.99,6,7499.94
262-36-2840,2022-11-15,81947,GoPro HERO9 Black,Electronics,399.99,9,3599.91
744-66-7009,2020-10-26,181186,Watermelon,Fruits,4.99,10,49.9
227-03-0574,2023-03-15,107255,Butter,Dairy,3.99,3,11.97
748-05-0899,2020-01-03,64161,Apple iPad Pro 12.9",Electronics,999.0,1,999.0
065-69-9571,2024-07-11,123862,Lettuce,Vegetables,1.49,9,13.41
477-53-2252,2023-10-05,62209,Samsung T7 Portable SSD,Electronics,79.99,2,159.98
614-53-2267,2021-10-02,155815,To Kill a Mockingbird,Books,14.99,6,89.94
354-83-2781,2023-02-09,130573,Apple AirPods Pro,Electronics,249.99,8,1999.92
533-97-9607,2021-05-27,199199,LG 27GL850-B Monitor,Electronics,89.99,9,809.91
376-03-7382,2020-10-23,179555,Strawberry,Fruits,2.99,10,29.9
030-55-5784,2023-06-01,159613,Fitbit Charge 5,Electronics,129.95,2,259.9
423-76-2130,2020-11-05,107468,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,7,629.93
631-05-0263,2020-06-09,71188,Nikon D3500 DSLR Camera,Electronics,449.99,9,4049.91
006-75-8217,2023-07-04,82537,Samsung Galaxy S21,Electronics,999.99,8,7999.92
357-90-1581,2021-07-06,182,Nike Air Max 270,Clothes,150.0,9,1350.0
145-67-6133,2024-06-06,80212,Apple Watch Series 7,Electronics,399.0,9,3591.0
607-06-2177,2021-10-17,66062,Nikon D3500 DSLR Camera,Electronics,449.99,6,2699.94
307-51-9049,2024-03-30,48836,Prada Sunglasses,Clothes,250.0,1,250.0
197-12-6928,2021-03-04,179315,Apple iPad Pro 12.9",Electronics,999.0,4,3996.0
288-01-4437,2021-07-07,36655,Sennheiser Momentum True Wireless 2,Electronics,299.99,10,2999.9
372-16-9274,2024-04-26,87242,G.Skill Trident Z RGB RAM,Electronics,649.0,7,4543.0
639-98-2579,2021-02-02,72662,Apple Watch Series 7,Electronics,399.0,5,1995.0
694-68-1095,2021-09-30,132719,Anna Karenina,Books,22.99,1,22.99
557-30-7590,2021-10-30,154564,Adidas Originals Hoodie,Clothes,90.0,5,450.0
106-04-6975,2020-03-09,137835,Keurig K-Elite Coffee Maker,Home Appliances,159.99,3,479.97
826-10-3452,2020-10-07,83322,Whipping Cream,Dairy,4.49,10,44.9
671-01-3615,2022-06-28,12932,Jabra Elite 85t Earbuds,Electronics,229.99,5,1149.95
555-04-5894,2024-05-11,114564,Corsair Hydro Series H100i,Electronics,129.99,10,1299.9
377-87-8389,2020-01-22,152735,Cottage Cheese,Dairy,5.99,5,29.95
595-84-5208,2023-01-28,83646,Sourdough Bread,Bakery,4.99,4,19.96
012-26-9802,2023-08-02,178620,Jabra Elite 85t Earbuds,Electronics,229.99,5,1149.95
001-64-1643,2024-01-31,6536,The Alchemist,Books,15.99,4,63.96
448-94-5369,2022-12-12,86502,Cottage Cheese,Dairy,5.99,9,53.91
351-13-8939,2021-01-17,11993,MSI MAG B550 TOMAHAWK Motherboard,Electronics,89.99,6,539.94
560-90-2879,2021-06-15,119859,Canon EOS Rebel T7,Electronics,479.99,5,2399.95
204-69-9187,2022-12-27,108846,The Divine Comedy,Books,30.99,3,92.97
670-78-1961,2022-03-17,183194,Lettuce,Vegetables,1.49,9,13.41
130-32-8135,2023-07-26,196848,Whole Wheat Bread,Bakery,3.99,8,31.92
884-77-6349,2022-04-19,48930,Jabra Elite 85t Earbuds,Electronics,229.99,1,229.99
462-95-0520,2024-01-09,117199,The Alchemist,Books,15.99,1,15.99
265-81-4476,2022-11-11,86367,Blueberry Scone,Bakery,3.49,4,13.96
